year,단지명,sumID,유형별,국민임대,공공임대,영구임대,행복주택,임대료,버스추정교통량,승용차추정교통량,대중교통접근성_상,대중교통접근성_중,대중교통접근성_하,생활서비스형상권,소매외식형상권,이동여가형상권,pop_20g_pop,pop_30g_pop,pop_40g_pop,pop_50g_pop,pop_60g_pop,pop_70g_pop,pop_80g_pop,pop_90g_pop,pop_100g_pop,공유차량 이용건수,blck_nm,lon,lat
2022,화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1,0,0,0,250000,22953.0,420140.0,0,0,1,46,344,198,217.754413,365.93872600000003,230.277031,202.448991,205.231795,97.39814,22.262432,0.0,0,278,화성동탄2 A77-2블럭(35단지)(국임/영구),127.12129858835809,37.16432178281929
2022,화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1,0,0,0,250000,22953.0,420140.0,0,0,1,46,344,198,217.754413,365.93872600000003,230.277031,202.448991,205.231795,97.39814,22.262432,0.0,0,278,화성동탄2 A77-2블럭(35단지)(국임/영구),127.12129858835809,37.16432178281929
2022,화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1,0,0,0,250000,22953.0,420140.0,0,0,1,46,344,198,217.754413,365.93872600000003,230.277031,202.448991,205.231795,97.39814,22.262432,0.0,0,278,화성동탄2 A77-2블럭(35단지)(국임/영구),127.12129858835809,37.16432178281929
2022,화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1,0,0,0,170000,22953.0,420140.0,0,0,1,73,344,198,217.754413,365.93872600000003,230.277031,202.448991,205.231795,97.39814,22.262432,0.0,0,278,화성동탄2 A77-2블럭(35단지)(국임/영구),127.12129858835809,37.16432178281929
2022,화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1,0,0,0,170000,22953.0,420140.0,0,0,1,73,344,198,217.754413,365.93872600000003,230.277031,202.448991,205.231795,97.39814,22.262432,0.0,0,278,화성동탄2 A77-2블럭(35단지)(국임/영구),127.12129858835809,37.16432178281929
2022,화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1,0,0,0,170000,22953.0,420140.0,0,0,1,73,344,198,217.754413,365.93872600000003,230.277031,202.448991,205.231795,97.39814,22.262432,0.0,0,278,화성동탄2 A77-2블럭(35단지)(국임/영구),127.12129858835809,37.16432178281929
2022,화성동탄2 A4-1블럭(2단지)(행복),Z16,행복주택,0,0,0,1,230000,51045.0,1372625.0,0,1,0,73,427,115,576.0,855.0,92.0,17.0,26.0,48.0,19.0,0.0,0,2176,화성동탄2 A4-1블럭(2단지)(행복),127.10541141946956,37.21355361504911
2022,화성동탄2 A4-1블럭(2단지)(행복),Z16,행복주택,0,0,0,1,230000,51045.0,1372625.0,0,1,0,73,427,115,576.0,855.0,92.0,17.0,26.0,48.0,19.0,0.0,0,2176,화성동탄2 A4-1블럭(2단지)(행복),127.10541141946956,37.21355361504911
2022,화성동탄2 A4-1블럭(2단지)(행복),Z16,행복주택,0,0,0,1,120000,51045.0,1372625.0,0,1,0,170,427,115,576.0,855.0,92.0,17.0,26.0,48.0,19.0,0.0,0,2176,화성동탄2 A4-1블럭(2단지)(행복),127.10541141946956,37.21355361504911
2022,화성동탄2 A4-1블럭(2단지)(행복),Z16,행복주택,0,0,0,1,120000,51045.0,1372625.0,0,1,0,170,427,115,576.0,855.0,92.0,17.0,26.0,48.0,19.0,0.0,0,2176,화성동탄2 A4-1블럭(2단지)(행복),127.10541141946956,37.21355361504911
2022,화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1,0,0,0,270000,64373.0,1675998.0,0,1,0,170,950,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,화성동탄2 A4-2블럭(2단지)(국임/영구),127.10571159617744,37.21197316557042
2022,화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1,0,0,0,270000,64373.0,1675998.0,0,1,0,170,950,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,화성동탄2 A4-2블럭(2단지)(국임/영구),127.10571159617744,37.21197316557042
2022,화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1,0,0,0,270000,64373.0,1675998.0,0,1,0,170,950,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,화성동탄2 A4-2블럭(2단지)(국임/영구),127.10571159617744,37.21197316557042
2022,화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1,0,0,0,180000,64373.0,1675998.0,0,1,0,170,950,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,화성동탄2 A4-2블럭(2단지)(국임/영구),127.10571159617744,37.21197316557042
2022,화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1,0,0,0,180000,64373.0,1675998.0,0,1,0,170,950,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,화성동탄2 A4-2블럭(2단지)(국임/영구),127.10571159617744,37.21197316557042
2022,화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1,0,0,0,180000,64373.0,1675998.0,0,1,0,170,950,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,화성동탄2 A4-2블럭(2단지)(국임/영구),127.10571159617744,37.21197316557042
2022,화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,영구임대,0,0,1,0,90000,64373.0,1675998.0,0,1,0,131,950,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,화성동탄2 A4-2블럭(2단지)(국임/영구),127.10571159617744,37.21197316557042
2022,화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,영구임대,0,0,1,0,90000,64373.0,1675998.0,0,1,0,131,950,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,화성동탄2 A4-2블럭(2단지)(국임/영구),127.10571159617744,37.21197316557042
2022,화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,영구임대,0,0,1,0,90000,64373.0,1675998.0,0,1,0,131,950,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,화성동탄2 A4-2블럭(2단지)(국임/영구),127.10571159617744,37.21197316557042
2022,화성비봉 A-2블록 행복주택,Z7,행복주택,0,0,0,1,140000,12051.0,981147.0,0,0,1,18,52,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,화성비봉 A-2블록 행복주택,126.87678294040715,37.24306207126628
2022,화성비봉 A-2블록 행복주택,Z7,행복주택,0,0,0,1,140000,12051.0,981147.0,0,0,1,18,52,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,화성비봉 A-2블록 행복주택,126.87678294040715,37.24306207126628
2022,화성비봉 A-2블록 행복주택,Z7,행복주택,0,0,0,1,70000,12051.0,981147.0,0,0,1,80,52,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,화성비봉 A-2블록 행복주택,126.87678294040715,37.24306207126628
2022,화성비봉 A-2블록 행복주택,Z7,행복주택,0,0,0,1,70000,12051.0,981147.0,0,0,1,80,52,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,화성비봉 A-2블록 행복주택,126.87678294040715,37.24306207126628
2022,화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1,0,0,0,140000,8256.0,783597.0,0,0,1,34,92,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,화성비봉 A-1블록 국민영구임대주택,126.8761718334125,37.24421545528951
2022,화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1,0,0,0,140000,8256.0,783597.0,0,0,1,34,92,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,화성비봉 A-1블록 국민영구임대주택,126.8761718334125,37.24421545528951
2022,화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1,0,0,0,140000,8256.0,783597.0,0,0,1,34,92,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,화성비봉 A-1블록 국민영구임대주택,126.8761718334125,37.24421545528951
2022,화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1,0,0,0,210000,8256.0,783597.0,0,0,1,34,92,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,화성비봉 A-1블록 국민영구임대주택,126.8761718334125,37.24421545528951
2022,화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1,0,0,0,210000,8256.0,783597.0,0,0,1,34,92,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,화성비봉 A-1블록 국민영구임대주택,126.8761718334125,37.24421545528951
2022,화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1,0,0,0,210000,8256.0,783597.0,0,0,1,34,92,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,화성비봉 A-1블록 국민영구임대주택,126.8761718334125,37.24421545528951
2022,화성비봉 A-1블록 국민영구임대주택,Z59,영구임대,0,0,1,0,80000,8256.0,783597.0,0,0,1,69,92,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,화성비봉 A-1블록 국민영구임대주택,126.8761718334125,37.24421545528951
2022,화성비봉 A-1블록 국민영구임대주택,Z59,영구임대,0,0,1,0,80000,8256.0,783597.0,0,0,1,69,92,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,화성비봉 A-1블록 국민영구임대주택,126.8761718334125,37.24421545528951
2022,화성비봉 A-1블록 국민영구임대주택,Z59,영구임대,0,0,1,0,80000,8256.0,783597.0,0,0,1,69,92,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,화성비봉 A-1블록 국민영구임대주택,126.8761718334125,37.24421545528951
2021,하남풍산2,Q2,국민임대,1,0,0,0,230000,82748.26146,1392495.502,1,0,0,153,726,143,168.0,117.0,163.0,239.0,303.0,143.0,58.0,7.0,0,498,하남풍산2,127.20213097863233,37.551419566729294
2021,미사강변도시 A12블록(분납),Q5,공공임대,0,1,0,0,220000,188228.8962,2728571.052,0,1,0,43,861,73,168.0,171.0,595.0,261.0,229.0,102.0,25.0,0.0,0,60,미사강변도시 A12블록(분납),127.18844810353283,37.57074272066005
2021,하남미사 A13BL,Q7,영구임대,0,0,1,0,80000,165367.1638,2480454.576,0,0,1,92,1836,166,106.713274,158.389387,200.82261799999998,208.805107,294.511831,252.498731,112.595108,9.242882,0,210,하남미사 A13BL,127.18869626701157,37.568623475672574
2021,하남미사 A13BL,Q7,영구임대,0,0,1,0,80000,165367.1638,2480454.576,0,0,1,92,1836,166,106.713274,158.389387,200.82261799999998,208.805107,294.511831,252.498731,112.595108,9.242882,0,210,하남미사 A13BL,127.18869626701157,37.568623475672574
2021,하남미사 A13BL,Q7,영구임대,0,0,1,0,80000,165367.1638,2480454.576,0,0,1,92,1836,166,106.713274,158.389387,200.82261799999998,208.805107,294.511831,252.498731,112.595108,9.242882,0,210,하남미사 A13BL,127.18869626701157,37.568623475672574
2021,하남미사 A13BL,Q7,국민임대,1,0,0,0,260000,165367.1638,2480454.576,0,0,1,92,1836,166,147.286726,218.610613,277.17738199999997,288.194893,406.48816899999997,348.501269,155.404892,12.757117999999998,0,210,하남미사 A13BL,127.18869626701157,37.568623475672574
2021,하남미사 A13BL,Q7,국민임대,1,0,0,0,260000,165367.1638,2480454.576,0,0,1,92,1836,166,147.286726,218.610613,277.17738199999997,288.194893,406.48816899999997,348.501269,155.404892,12.757117999999998,0,210,하남미사 A13BL,127.18869626701157,37.568623475672574
2021,하남미사 A13BL,Q7,국민임대,1,0,0,0,260000,165367.1638,2480454.576,0,0,1,92,1836,166,147.286726,218.610613,277.17738199999997,288.194893,406.48816899999997,348.501269,155.404892,12.757117999999998,0,210,하남미사 A13BL,127.18869626701157,37.568623475672574
2021,하남미사 A13BL,Q7,국민임대,1,0,0,0,190000,165367.1638,2480454.576,0,0,1,56,1836,166,147.286726,218.610613,277.17738199999997,288.194893,406.48816899999997,348.501269,155.404892,12.757117999999998,0,210,하남미사 A13BL,127.18869626701157,37.568623475672574
2021,하남미사 A13BL,Q7,국민임대,1,0,0,0,190000,165367.1638,2480454.576,0,0,1,56,1836,166,147.286726,218.610613,277.17738199999997,288.194893,406.48816899999997,348.501269,155.404892,12.757117999999998,0,210,하남미사 A13BL,127.18869626701157,37.568623475672574
2021,하남미사 A13BL,Q7,국민임대,1,0,0,0,190000,165367.1638,2480454.576,0,0,1,56,1836,166,147.286726,218.610613,277.17738199999997,288.194893,406.48816899999997,348.501269,155.404892,12.757117999999998,0,210,하남미사 A13BL,127.18869626701157,37.568623475672574
2021,미사강변 A29블록 10년 공임리츠,Q8,공공임대,0,1,0,0,490000,59920.85615,1265738.861,0,1,0,56,896,78,293.0,411.0,860.0,446.0,360.0,215.0,25.0,0.0,0,338,미사강변 A29블록 10년 공임리츠,127.19842868863653,37.561665827284266
2021,미사강변 A29블록 10년 공임리츠,Q8,공공임대,0,1,0,0,490000,59920.85615,1265738.861,0,1,0,56,896,78,293.0,411.0,860.0,446.0,360.0,215.0,25.0,0.0,0,338,미사강변 A29블록 10년 공임리츠,127.19842868863653,37.561665827284266
2021,미사강변 A29블록 10년 공임리츠,Q8,공공임대,0,1,0,0,770000,59920.85615,1265738.861,0,1,0,28,896,78,293.0,411.0,860.0,446.0,360.0,215.0,25.0,0.0,0,338,미사강변 A29블록 10년 공임리츠,127.19842868863653,37.561665827284266
2021,미사강변 A29블록 10년 공임리츠,Q8,공공임대,0,1,0,0,770000,59920.85615,1265738.861,0,1,0,28,896,78,293.0,411.0,860.0,446.0,360.0,215.0,25.0,0.0,0,338,미사강변 A29블록 10년 공임리츠,127.19842868863653,37.561665827284266
2021,하남미사 17단지,Q9,국민임대,1,0,0,0,260000,74638.95658,1338055.347,0,0,1,28,754,68,252.0,628.0,531.0,417.0,621.0,393.0,122.0,12.0,0,2087,하남미사 17단지,127.1812513190973,37.56522453084629
2021,하남미사 17단지,Q9,국민임대,1,0,0,0,260000,74638.95658,1338055.347,0,0,1,28,754,68,252.0,628.0,531.0,417.0,621.0,393.0,122.0,12.0,0,2087,하남미사 17단지,127.1812513190973,37.56522453084629
2021,하남미사 17단지,Q9,국민임대,1,0,0,0,210000,74638.95658,1338055.347,0,0,1,24,754,68,252.0,628.0,531.0,417.0,621.0,393.0,122.0,12.0,0,2087,하남미사 17단지,127.1812513190973,37.56522453084629
2021,하남미사 17단지,Q9,국민임대,1,0,0,0,210000,74638.95658,1338055.347,0,0,1,24,754,68,252.0,628.0,531.0,417.0,621.0,393.0,122.0,12.0,0,2087,하남미사 17단지,127.1812513190973,37.56522453084629
2021,(NHF제4호)하남미사A4,Q10,공공임대,0,1,0,0,760000,105178.644,1979998.668,0,0,1,24,512,51,231.0,375.0,781.0,333.0,318.0,148.0,9.0,0.0,0,476,(NHF제4호)하남미사A4,127.1806862125006,37.57270894203898
2021,(NHF제4호)하남미사A4,Q10,공공임대,0,1,0,0,760000,105178.644,1979998.668,0,0,1,24,512,51,231.0,375.0,781.0,333.0,318.0,148.0,9.0,0.0,0,476,(NHF제4호)하남미사A4,127.1806862125006,37.57270894203898
2021,(NHF제4호)하남미사A4,Q10,공공임대,0,1,0,0,500000,105178.644,1979998.668,0,0,1,65,512,51,231.0,375.0,781.0,333.0,318.0,148.0,9.0,0.0,0,476,(NHF제4호)하남미사A4,127.1806862125006,37.57270894203898
2021,(NHF제4호)하남미사A4,Q10,공공임대,0,1,0,0,500000,105178.644,1979998.668,0,0,1,65,512,51,231.0,375.0,781.0,333.0,318.0,148.0,9.0,0.0,0,476,(NHF제4호)하남미사A4,127.1806862125006,37.57270894203898
2021,미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0,1,0,0,750000,104501.9075,2064689.478,0,0,1,65,918,88,207.0,346.0,635.0,283.0,253.0,144.0,15.0,0.0,0,134,미사강변도시 A24블록 10년 공임리츠,127.19271495588944,37.55956970350168
2021,미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0,1,0,0,750000,104501.9075,2064689.478,0,0,1,65,918,88,207.0,346.0,635.0,283.0,253.0,144.0,15.0,0.0,0,134,미사강변도시 A24블록 10년 공임리츠,127.19271495588944,37.55956970350168
2021,미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0,1,0,0,500000,104501.9075,2064689.478,0,0,1,78,918,88,207.0,346.0,635.0,283.0,253.0,144.0,15.0,0.0,0,134,미사강변도시 A24블록 10년 공임리츠,127.19271495588944,37.55956970350168
2021,미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0,1,0,0,500000,104501.9075,2064689.478,0,0,1,78,918,88,207.0,346.0,635.0,283.0,253.0,144.0,15.0,0.0,0,134,미사강변도시 A24블록 10년 공임리츠,127.19271495588944,37.55956970350168
2021,미사강변도시 A25블록 10년 공임리츠,Q12,공공임대,0,1,0,0,760000,101377.4456,2042613.566,0,1,0,46,898,81,180.0,377.0,668.0,244.0,179.0,83.0,0.0,0.0,0,249,미사강변도시 A25블록 10년 공임리츠,127.19249839432958,37.55771019521943
2021,하남미사 A14블록,Q13,국민임대,1,0,0,0,240000,141713.9568,1953055.459,0,0,1,46,877,73,190.0,407.0,407.0,386.0,475.0,315.0,98.0,0.0,0,1016,하남미사 A14블록,127.19056215109411,37.57125390235706
2021,하남미사 A14블록,Q13,국민임대,1,0,0,0,240000,141713.9568,1953055.459,0,0,1,46,877,73,190.0,407.0,407.0,386.0,475.0,315.0,98.0,0.0,0,1016,하남미사 A14블록,127.19056215109411,37.57125390235706
2021,하남미사 A14블록,Q13,국민임대,1,0,0,0,160000,141713.9568,1953055.459,0,0,1,57,877,73,190.0,407.0,407.0,386.0,475.0,315.0,98.0,0.0,0,1016,하남미사 A14블록,127.19056215109411,37.57125390235706
2021,하남미사 A14블록,Q13,국민임대,1,0,0,0,160000,141713.9568,1953055.459,0,0,1,57,877,73,190.0,407.0,407.0,386.0,475.0,315.0,98.0,0.0,0,1016,하남미사 A14블록,127.19056215109411,37.57125390235706
2021,하남미사 C3BL 행복주택,Q14,행복주택,0,0,0,1,160000,85423.91306,1604555.752,0,1,0,57,886,83,396.0,1559.0,317.0,55.0,34.0,112.0,22.0,0.0,0,2248,하남미사 C3BL 행복주택,127.1969568167592,37.56348890456289
2021,하남미사 C3BL 행복주택,Q14,행복주택,0,0,0,1,160000,85423.91306,1604555.752,0,1,0,57,886,83,396.0,1559.0,317.0,55.0,34.0,112.0,22.0,0.0,0,2248,하남미사 C3BL 행복주택,127.1969568167592,37.56348890456289
2021,하남미사 C3BL 행복주택,Q14,행복주택,0,0,0,1,290000,85423.91306,1604555.752,0,1,0,46,886,83,396.0,1559.0,317.0,55.0,34.0,112.0,22.0,0.0,0,2248,하남미사 C3BL 행복주택,127.1969568167592,37.56348890456289
2021,하남미사 C3BL 행복주택,Q14,행복주택,0,0,0,1,290000,85423.91306,1604555.752,0,1,0,46,886,83,396.0,1559.0,317.0,55.0,34.0,112.0,22.0,0.0,0,2248,하남미사 C3BL 행복주택,127.1969568167592,37.56348890456289
2021,"하남감일 10단지(10년, 분납)B5블록",Q15,공공임대,0,1,0,0,730000,27136.12311,976443.2988,0,1,0,51,125,12,152.0,475.0,465.0,235.0,220.0,71.0,7.0,0.0,0,335,"하남감일 10단지(10년, 분납)B5블록",127.16171561534672,37.50845749292075
2021,하남감일 1단지(10년공임)A1블록,Q16,공공임대,0,1,0,0,550000,37480.71725,1678566.805,0,0,1,59,155,15,133.0,268.0,347.0,195.0,236.0,114.0,9.0,0.0,0,743,하남감일 1단지(10년공임)A1블록,127.1507072528768,37.5068996375275
2021,감일 포엠포레아파트,Q17,공공임대,0,1,0,0,520000,27838.1415,1126581.727,1,0,0,71,170,15,149.0,559.0,364.0,251.0,340.0,184.0,65.0,10.0,0,293,감일 포엠포레아파트,127.16202554576368,37.512135958902135
2021,하남감일 6단지(행복주택)A6블록,Q18,행복주택,0,0,0,1,150000,32979.24996,1443920.974,1,0,0,71,185,15,183.0,466.0,65.0,6.0,29.0,45.0,0.0,0.0,0,1169,하남감일 6단지(행복주택)A6블록,127.1600562516453,37.51247791325528
2021,하남감일 6단지(행복주택)A6블록,Q18,행복주택,0,0,0,1,150000,32979.24996,1443920.974,1,0,0,71,185,15,183.0,466.0,65.0,6.0,29.0,45.0,0.0,0.0,0,1169,하남감일 6단지(행복주택)A6블록,127.1600562516453,37.51247791325528
2021,하남감일 6단지(행복주택)A6블록,Q18,행복주택,0,0,0,1,240000,32979.24996,1443920.974,1,0,0,112,185,15,183.0,466.0,65.0,6.0,29.0,45.0,0.0,0.0,0,1169,하남감일 6단지(행복주택)A6블록,127.1600562516453,37.51247791325528
2021,하남감일 6단지(행복주택)A6블록,Q18,행복주택,0,0,0,1,240000,32979.24996,1443920.974,1,0,0,112,185,15,183.0,466.0,65.0,6.0,29.0,45.0,0.0,0.0,0,1169,하남감일 6단지(행복주택)A6블록,127.1600562516453,37.51247791325528
2021,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,160000,17960.51407,741259.798,0,0,1,112,278,22,32.114883,40.002749,49.017453,53.524805,112.6838,73.24447,27.044112,0.0,0,509,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2021,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,160000,17960.51407,741259.798,0,0,1,112,278,22,32.114883,40.002749,49.017453,53.524805,112.6838,73.24447,27.044112,0.0,0,509,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2021,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,160000,17960.51407,741259.798,0,0,1,112,278,22,32.114883,40.002749,49.017453,53.524805,112.6838,73.24447,27.044112,0.0,0,509,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2021,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,240000,17960.51407,741259.798,0,0,1,112,278,22,32.114883,40.002749,49.017453,53.524805,112.6838,73.24447,27.044112,0.0,0,509,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2021,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,240000,17960.51407,741259.798,0,0,1,112,278,22,32.114883,40.002749,49.017453,53.524805,112.6838,73.24447,27.044112,0.0,0,509,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2021,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,240000,17960.51407,741259.798,0,0,1,112,278,22,32.114883,40.002749,49.017453,53.524805,112.6838,73.24447,27.044112,0.0,0,509,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2021,"하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0,0,1,0,70000,17960.51407,741259.798,0,0,1,71,278,22,24.885117,30.997251,37.982547,41.475195,87.3162,56.75553,20.955888,0.0,0,509,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2021,"하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0,0,1,0,70000,17960.51407,741259.798,0,0,1,71,278,22,24.885117,30.997251,37.982547,41.475195,87.3162,56.75553,20.955888,0.0,0,509,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2021,"하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0,0,1,0,70000,17960.51407,741259.798,0,0,1,71,278,22,24.885117,30.997251,37.982547,41.475195,87.3162,56.75553,20.955888,0.0,0,509,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2022,하남풍산2,Q2,국민임대,1,0,0,0,230000,1392495.502,2351955.0,1,0,0,173,761,175,145.0,105.0,163.0,229.0,301.0,157.0,69.0,0.0,0,337,하남풍산2,127.20213097863233,37.551419566729294
2022,미사강변도시 A12블록(분납),Q5,공공임대,0,1,0,0,220000,2728571.052,3401430.0,0,1,0,75,1001,155,177.0,156.0,587.0,276.0,242.0,106.0,32.0,0.0,0,31,미사강변도시 A12블록(분납),127.18844810353283,37.57074272066005
2022,하남미사 A13BL,Q7,영구임대,0,0,1,0,80000,2480454.576,3066425.0,0,0,1,166,2124,342,98.730785,139.063361,205.86418999999998,207.964845,297.872879,258.380565,121.41785899999999,8.822751,0,238,하남미사 A13BL,127.18869626701157,37.568623475672574
2022,하남미사 A13BL,Q7,영구임대,0,0,1,0,80000,2480454.576,3066425.0,0,0,1,166,2124,342,98.730785,139.063361,205.86418999999998,207.964845,297.872879,258.380565,121.41785899999999,8.822751,0,238,하남미사 A13BL,127.18869626701157,37.568623475672574
2022,하남미사 A13BL,Q7,영구임대,0,0,1,0,80000,2480454.576,3066425.0,0,0,1,166,2124,342,98.730785,139.063361,205.86418999999998,207.964845,297.872879,258.380565,121.41785899999999,8.822751,0,238,하남미사 A13BL,127.18869626701157,37.568623475672574
2022,하남미사 A13BL,Q7,국민임대,1,0,0,0,260000,2480454.576,3066425.0,0,0,1,166,2124,342,136.269215,191.93663899999999,284.13581,287.035155,411.127121,356.61943499999995,167.58214099999998,12.177249,0,238,하남미사 A13BL,127.18869626701157,37.568623475672574
2022,하남미사 A13BL,Q7,국민임대,1,0,0,0,260000,2480454.576,3066425.0,0,0,1,166,2124,342,136.269215,191.93663899999999,284.13581,287.035155,411.127121,356.61943499999995,167.58214099999998,12.177249,0,238,하남미사 A13BL,127.18869626701157,37.568623475672574
2022,하남미사 A13BL,Q7,국민임대,1,0,0,0,260000,2480454.576,3066425.0,0,0,1,166,2124,342,136.269215,191.93663899999999,284.13581,287.035155,411.127121,356.61943499999995,167.58214099999998,12.177249,0,238,하남미사 A13BL,127.18869626701157,37.568623475672574
2022,하남미사 A13BL,Q7,국민임대,1,0,0,0,190000,2480454.576,3066425.0,0,0,1,96,2124,342,136.269215,191.93663899999999,284.13581,287.035155,411.127121,356.61943499999995,167.58214099999998,12.177249,0,238,하남미사 A13BL,127.18869626701157,37.568623475672574
2022,하남미사 A13BL,Q7,국민임대,1,0,0,0,190000,2480454.576,3066425.0,0,0,1,96,2124,342,136.269215,191.93663899999999,284.13581,287.035155,411.127121,356.61943499999995,167.58214099999998,12.177249,0,238,하남미사 A13BL,127.18869626701157,37.568623475672574
2022,하남미사 A13BL,Q7,국민임대,1,0,0,0,190000,2480454.576,3066425.0,0,0,1,96,2124,342,136.269215,191.93663899999999,284.13581,287.035155,411.127121,356.61943499999995,167.58214099999998,12.177249,0,238,하남미사 A13BL,127.18869626701157,37.568623475672574
2022,미사강변 A29블록 10년 공임리츠,Q8,공공임대,0,1,0,0,490000,1265738.861,3071934.0,0,1,0,96,1073,161,292.0,326.0,899.0,456.0,366.0,230.0,37.0,0.0,0,200,미사강변 A29블록 10년 공임리츠,127.19842868863653,37.561665827284266
2022,미사강변 A29블록 10년 공임리츠,Q8,공공임대,0,1,0,0,490000,1265738.861,3071934.0,0,1,0,96,1073,161,292.0,326.0,899.0,456.0,366.0,230.0,37.0,0.0,0,200,미사강변 A29블록 10년 공임리츠,127.19842868863653,37.561665827284266
2022,미사강변 A29블록 10년 공임리츠,Q8,공공임대,0,1,0,0,770000,1265738.861,3071934.0,0,1,0,54,1073,161,292.0,326.0,899.0,456.0,366.0,230.0,37.0,0.0,0,200,미사강변 A29블록 10년 공임리츠,127.19842868863653,37.561665827284266
2022,미사강변 A29블록 10년 공임리츠,Q8,공공임대,0,1,0,0,770000,1265738.861,3071934.0,0,1,0,54,1073,161,292.0,326.0,899.0,456.0,366.0,230.0,37.0,0.0,0,200,미사강변 A29블록 10년 공임리츠,127.19842868863653,37.561665827284266
