단지명,sumID,유형별,국민임대,공공임대,영구임대,행복주택,임대료,버스추정교통량,승용차추정교통량,대중교통접근성_상,대중교통접근성_중,대중교통접근성_하,생활서비스형상권,소매외식형상권,이동여가형상권,m_20g_pop,w_20g_pop,m_30-60g_pop,w_30-60g_pop,m_70-g_pop,w_70-g_pop,공유차량 이용건수,lon,lat
"2022 화성발안(1단지)(행복,임대상가)",Z1,행복주택,0.0,0.0,0.0,1.0,160000.0,22156.0,1056589.0,1.0,0.0,0.0,20.0,89.0,3.0,12.0,20.0,113.0,116.0,0.0,0.0,284.0,126.90977873809642,37.08762840985505
2022 화성동탄2 A77-1블럭(35단지)(행복),Z18,행복주택,0.0,0.0,0.0,1.0,120000.0,35513.0,869691.0,1.0,0.0,0.0,21.0,177.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,127.1217664388396,37.16627733421841
2022 화성동탄2 A77-1블럭(35단지)(행복),Z18,행복주택,0.0,0.0,0.0,1.0,120000.0,35513.0,869691.0,1.0,0.0,0.0,21.0,177.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,127.1217664388396,37.16627733421841
2022 화성동탄2 A77-1블럭(35단지)(행복),Z18,행복주택,0.0,0.0,0.0,1.0,180000.0,35513.0,869691.0,1.0,0.0,0.0,46.0,177.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,127.1217664388396,37.16627733421841
2022 화성동탄2 A77-1블럭(35단지)(행복),Z18,행복주택,0.0,0.0,0.0,1.0,180000.0,35513.0,869691.0,1.0,0.0,0.0,46.0,177.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,127.1217664388396,37.16627733421841
2022 화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,영구임대,0.0,0.0,1.0,0.0,60000.0,36113.0,800843.0,0.0,0.0,1.0,46.0,344.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,127.12129858835809,37.16432178281929
2022 화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,영구임대,0.0,0.0,1.0,0.0,60000.0,36113.0,800843.0,0.0,0.0,1.0,46.0,344.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,127.12129858835809,37.16432178281929
2022 화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,영구임대,0.0,0.0,1.0,0.0,60000.0,36113.0,800843.0,0.0,0.0,1.0,46.0,344.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,127.12129858835809,37.16432178281929
2022 화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1.0,0.0,0.0,0.0,250000.0,36113.0,800843.0,0.0,0.0,1.0,46.0,344.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,127.12129858835809,37.16432178281929
2022 화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1.0,0.0,0.0,0.0,250000.0,36113.0,800843.0,0.0,0.0,1.0,46.0,344.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,127.12129858835809,37.16432178281929
2022 화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1.0,0.0,0.0,0.0,250000.0,36113.0,800843.0,0.0,0.0,1.0,46.0,344.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,127.12129858835809,37.16432178281929
2022 화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1.0,0.0,0.0,0.0,170000.0,36113.0,800843.0,0.0,0.0,1.0,73.0,344.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,127.12129858835809,37.16432178281929
2022 화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1.0,0.0,0.0,0.0,170000.0,36113.0,800843.0,0.0,0.0,1.0,73.0,344.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,127.12129858835809,37.16432178281929
2022 화성동탄2 A77-2블럭(35단지)(국임/영구),Z52,국민임대,1.0,0.0,0.0,0.0,170000.0,36113.0,800843.0,0.0,0.0,1.0,73.0,344.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,127.12129858835809,37.16432178281929
2022 화성동탄2 A4-1블럭(2단지)(행복),Z16,행복주택,0.0,0.0,0.0,1.0,230000.0,77477.0,2475262.0,0.0,1.0,0.0,73.0,427.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,127.10541141946956,37.21355361504911
2022 화성동탄2 A4-1블럭(2단지)(행복),Z16,행복주택,0.0,0.0,0.0,1.0,230000.0,77477.0,2475262.0,0.0,1.0,0.0,73.0,427.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,127.10541141946956,37.21355361504911
2022 화성동탄2 A4-1블럭(2단지)(행복),Z16,행복주택,0.0,0.0,0.0,1.0,120000.0,77477.0,2475262.0,0.0,1.0,0.0,170.0,427.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,127.10541141946956,37.21355361504911
2022 화성동탄2 A4-1블럭(2단지)(행복),Z16,행복주택,0.0,0.0,0.0,1.0,120000.0,77477.0,2475262.0,0.0,1.0,0.0,170.0,427.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,127.10541141946956,37.21355361504911
2022 화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1.0,0.0,0.0,0.0,270000.0,0.0,0.0,0.0,1.0,0.0,170.0,950.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,127.10571159617744,37.21197316557042
2022 화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1.0,0.0,0.0,0.0,270000.0,0.0,0.0,0.0,1.0,0.0,170.0,950.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,127.10571159617744,37.21197316557042
2022 화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1.0,0.0,0.0,0.0,270000.0,0.0,0.0,0.0,1.0,0.0,170.0,950.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,127.10571159617744,37.21197316557042
2022 화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1.0,0.0,0.0,0.0,180000.0,0.0,0.0,0.0,1.0,0.0,170.0,950.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,127.10571159617744,37.21197316557042
2022 화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1.0,0.0,0.0,0.0,180000.0,0.0,0.0,0.0,1.0,0.0,170.0,950.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,127.10571159617744,37.21197316557042
2022 화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,국민임대,1.0,0.0,0.0,0.0,180000.0,0.0,0.0,0.0,1.0,0.0,170.0,950.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,127.10571159617744,37.21197316557042
2022 화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,영구임대,0.0,0.0,1.0,0.0,90000.0,0.0,0.0,0.0,1.0,0.0,131.0,950.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,127.10571159617744,37.21197316557042
2022 화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,영구임대,0.0,0.0,1.0,0.0,90000.0,0.0,0.0,0.0,1.0,0.0,131.0,950.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,127.10571159617744,37.21197316557042
2022 화성동탄2 A4-2블럭(2단지)(국임/영구),Z55,영구임대,0.0,0.0,1.0,0.0,90000.0,0.0,0.0,0.0,1.0,0.0,131.0,950.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,127.10571159617744,37.21197316557042
2022 화성비봉 A-2블록 행복주택,Z7,행복주택,0.0,0.0,0.0,1.0,140000.0,14089.0,1174269.0,0.0,0.0,1.0,18.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,126.87678294040715,37.24306207126628
2022 화성비봉 A-2블록 행복주택,Z7,행복주택,0.0,0.0,0.0,1.0,140000.0,14089.0,1174269.0,0.0,0.0,1.0,18.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,126.87678294040715,37.24306207126628
2022 화성비봉 A-2블록 행복주택,Z7,행복주택,0.0,0.0,0.0,1.0,70000.0,14089.0,1174269.0,0.0,0.0,1.0,80.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,126.87678294040715,37.24306207126628
2022 화성비봉 A-2블록 행복주택,Z7,행복주택,0.0,0.0,0.0,1.0,70000.0,14089.0,1174269.0,0.0,0.0,1.0,80.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,126.87678294040715,37.24306207126628
2022 화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1.0,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0,1.0,34.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.8761718334125,37.24421545528951
2022 화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1.0,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0,1.0,34.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.8761718334125,37.24421545528951
2022 화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1.0,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0,1.0,34.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.8761718334125,37.24421545528951
2022 화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1.0,0.0,0.0,0.0,210000.0,0.0,0.0,0.0,0.0,1.0,34.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.8761718334125,37.24421545528951
2022 화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1.0,0.0,0.0,0.0,210000.0,0.0,0.0,0.0,0.0,1.0,34.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.8761718334125,37.24421545528951
2022 화성비봉 A-1블록 국민영구임대주택,Z59,국민임대,1.0,0.0,0.0,0.0,210000.0,0.0,0.0,0.0,0.0,1.0,34.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.8761718334125,37.24421545528951
2022 화성비봉 A-1블록 국민영구임대주택,Z59,영구임대,0.0,0.0,1.0,0.0,80000.0,0.0,0.0,0.0,0.0,1.0,69.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.8761718334125,37.24421545528951
2022 화성비봉 A-1블록 국민영구임대주택,Z59,영구임대,0.0,0.0,1.0,0.0,80000.0,0.0,0.0,0.0,0.0,1.0,69.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.8761718334125,37.24421545528951
2022 화성비봉 A-1블록 국민영구임대주택,Z59,영구임대,0.0,0.0,1.0,0.0,80000.0,0.0,0.0,0.0,0.0,1.0,69.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.8761718334125,37.24421545528951
2021 하남풍산2,Q2,국민임대,1.0,0.0,0.0,0.0,230000.0,82748.0,0.0,1.0,0.0,0.0,153.0,726.0,143.0,83.0,85.0,398.0,424.0,70.0,138.0,498.0,127.20213097863233,37.551419566729294
2021 미사강변도시 A12블록(분납),Q5,공공임대,0.0,1.0,0.0,0.0,220000.0,188229.0,0.0,0.0,1.0,0.0,43.0,861.0,73.0,86.0,82.0,635.0,621.0,71.0,56.0,60.0,127.18844810353283,37.57074272066005
2021 하남미사 A13BL,Q7,영구임대,0.0,0.0,1.0,0.0,80000.0,165367.0,0.0,0.0,0.0,1.0,92.0,1836.0,166.0,54.0,44.0,402.0,356.0,154.0,190.0,210.0,127.18869626701157,37.568623475672574
2021 하남미사 A13BL,Q7,영구임대,0.0,0.0,1.0,0.0,80000.0,165367.0,0.0,0.0,0.0,1.0,92.0,1836.0,166.0,54.0,44.0,402.0,356.0,154.0,190.0,210.0,127.18869626701157,37.568623475672574
2021 하남미사 A13BL,Q7,영구임대,0.0,0.0,1.0,0.0,80000.0,165367.0,0.0,0.0,0.0,1.0,92.0,1836.0,166.0,54.0,44.0,402.0,356.0,154.0,190.0,210.0,127.18869626701157,37.568623475672574
2021 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,260000.0,165367.0,0.0,0.0,0.0,1.0,92.0,1836.0,166.0,74.0,60.0,556.0,492.0,213.0,263.0,210.0,127.18869626701157,37.568623475672574
2021 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,260000.0,165367.0,0.0,0.0,0.0,1.0,92.0,1836.0,166.0,74.0,60.0,556.0,492.0,213.0,263.0,210.0,127.18869626701157,37.568623475672574
2021 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,260000.0,165367.0,0.0,0.0,0.0,1.0,92.0,1836.0,166.0,74.0,60.0,556.0,492.0,213.0,263.0,210.0,127.18869626701157,37.568623475672574
2021 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,190000.0,165367.0,0.0,0.0,0.0,1.0,56.0,1836.0,166.0,74.0,60.0,556.0,492.0,213.0,263.0,210.0,127.18869626701157,37.568623475672574
2021 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,190000.0,165367.0,0.0,0.0,0.0,1.0,56.0,1836.0,166.0,74.0,60.0,556.0,492.0,213.0,263.0,210.0,127.18869626701157,37.568623475672574
2021 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,190000.0,165367.0,0.0,0.0,0.0,1.0,56.0,1836.0,166.0,74.0,60.0,556.0,492.0,213.0,263.0,210.0,127.18869626701157,37.568623475672574
2021 미사강변 A29블록 10년 공임리츠,Q8,공공임대,0.0,1.0,0.0,0.0,490000.0,59921.0,0.0,0.0,1.0,0.0,56.0,896.0,78.0,134.0,108.0,854.0,907.0,108.0,100.0,338.0,127.19842868863653,37.561665827284266
2021 미사강변 A29블록 10년 공임리츠,Q8,공공임대,0.0,1.0,0.0,0.0,490000.0,59921.0,0.0,0.0,1.0,0.0,56.0,896.0,78.0,134.0,108.0,854.0,907.0,108.0,100.0,338.0,127.19842868863653,37.561665827284266
2021 미사강변 A29블록 10년 공임리츠,Q8,공공임대,0.0,1.0,0.0,0.0,770000.0,59921.0,0.0,0.0,1.0,0.0,28.0,896.0,78.0,134.0,108.0,854.0,907.0,108.0,100.0,338.0,127.19842868863653,37.561665827284266
2021 미사강변 A29블록 10년 공임리츠,Q8,공공임대,0.0,1.0,0.0,0.0,770000.0,59921.0,0.0,0.0,1.0,0.0,28.0,896.0,78.0,134.0,108.0,854.0,907.0,108.0,100.0,338.0,127.19842868863653,37.561665827284266
2021 하남미사 17단지,Q9,국민임대,1.0,0.0,0.0,0.0,260000.0,74639.0,0.0,0.0,0.0,1.0,28.0,754.0,68.0,106.0,120.0,987.0,1006.0,216.0,263.0,2087.0,127.1812513190973,37.56522453084629
2021 하남미사 17단지,Q9,국민임대,1.0,0.0,0.0,0.0,260000.0,74639.0,0.0,0.0,0.0,1.0,28.0,754.0,68.0,106.0,120.0,987.0,1006.0,216.0,263.0,2087.0,127.1812513190973,37.56522453084629
2021 하남미사 17단지,Q9,국민임대,1.0,0.0,0.0,0.0,210000.0,74639.0,0.0,0.0,0.0,1.0,24.0,754.0,68.0,106.0,120.0,987.0,1006.0,216.0,263.0,2087.0,127.1812513190973,37.56522453084629
2021 하남미사 17단지,Q9,국민임대,1.0,0.0,0.0,0.0,210000.0,74639.0,0.0,0.0,0.0,1.0,24.0,754.0,68.0,106.0,120.0,987.0,1006.0,216.0,263.0,2087.0,127.1812513190973,37.56522453084629
2021 (NHF제4호)하남미사A4,Q10,공공임대,0.0,1.0,0.0,0.0,760000.0,105179.0,0.0,0.0,0.0,1.0,24.0,512.0,51.0,112.0,98.0,795.0,808.0,73.0,67.0,476.0,127.1806862125006,37.57270894203898
2021 (NHF제4호)하남미사A4,Q10,공공임대,0.0,1.0,0.0,0.0,760000.0,105179.0,0.0,0.0,0.0,1.0,24.0,512.0,51.0,112.0,98.0,795.0,808.0,73.0,67.0,476.0,127.1806862125006,37.57270894203898
2021 (NHF제4호)하남미사A4,Q10,공공임대,0.0,1.0,0.0,0.0,500000.0,105179.0,0.0,0.0,0.0,1.0,65.0,512.0,51.0,112.0,98.0,795.0,808.0,73.0,67.0,476.0,127.1806862125006,37.57270894203898
2021 (NHF제4호)하남미사A4,Q10,공공임대,0.0,1.0,0.0,0.0,500000.0,105179.0,0.0,0.0,0.0,1.0,65.0,512.0,51.0,112.0,98.0,795.0,808.0,73.0,67.0,476.0,127.1806862125006,37.57270894203898
2021 미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0.0,1.0,0.0,0.0,750000.0,104502.0,0.0,0.0,0.0,1.0,65.0,918.0,88.0,110.0,97.0,737.0,780.0,81.0,78.0,134.0,127.19271495588944,37.55956970350168
2021 미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0.0,1.0,0.0,0.0,750000.0,104502.0,0.0,0.0,0.0,1.0,65.0,918.0,88.0,110.0,97.0,737.0,780.0,81.0,78.0,134.0,127.19271495588944,37.55956970350168
2021 미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0.0,1.0,0.0,0.0,500000.0,104502.0,0.0,0.0,0.0,1.0,78.0,918.0,88.0,110.0,97.0,737.0,780.0,81.0,78.0,134.0,127.19271495588944,37.55956970350168
2021 미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0.0,1.0,0.0,0.0,500000.0,104502.0,0.0,0.0,0.0,1.0,78.0,918.0,88.0,110.0,97.0,737.0,780.0,81.0,78.0,134.0,127.19271495588944,37.55956970350168
2021 미사강변도시 A25블록 10년 공임리츠,Q12,공공임대,0.0,1.0,0.0,0.0,760000.0,101377.0,0.0,0.0,1.0,0.0,46.0,898.0,81.0,82.0,98.0,717.0,751.0,43.0,40.0,249.0,127.19249839432958,37.55771019521943
2021 하남미사 A14블록,Q13,국민임대,1.0,0.0,0.0,0.0,240000.0,141714.0,0.0,0.0,0.0,1.0,46.0,877.0,73.0,94.0,96.0,815.0,860.0,188.0,225.0,1016.0,127.19056215109411,37.57125390235706
2021 하남미사 A14블록,Q13,국민임대,1.0,0.0,0.0,0.0,240000.0,141714.0,0.0,0.0,0.0,1.0,46.0,877.0,73.0,94.0,96.0,815.0,860.0,188.0,225.0,1016.0,127.19056215109411,37.57125390235706
2021 하남미사 A14블록,Q13,국민임대,1.0,0.0,0.0,0.0,160000.0,141714.0,0.0,0.0,0.0,1.0,57.0,877.0,73.0,94.0,96.0,815.0,860.0,188.0,225.0,1016.0,127.19056215109411,37.57125390235706
2021 하남미사 A14블록,Q13,국민임대,1.0,0.0,0.0,0.0,160000.0,141714.0,0.0,0.0,0.0,1.0,57.0,877.0,73.0,94.0,96.0,815.0,860.0,188.0,225.0,1016.0,127.19056215109411,37.57125390235706
2021 하남미사 C3BL 행복주택,Q14,행복주택,0.0,0.0,0.0,1.0,160000.0,85424.0,0.0,0.0,1.0,0.0,57.0,886.0,83.0,126.0,270.0,1075.0,890.0,47.0,87.0,2248.0,127.1969568167592,37.56348890456289
2021 하남미사 C3BL 행복주택,Q14,행복주택,0.0,0.0,0.0,1.0,160000.0,85424.0,0.0,0.0,1.0,0.0,57.0,886.0,83.0,126.0,270.0,1075.0,890.0,47.0,87.0,2248.0,127.1969568167592,37.56348890456289
2021 하남미사 C3BL 행복주택,Q14,행복주택,0.0,0.0,0.0,1.0,290000.0,85424.0,0.0,0.0,1.0,0.0,46.0,886.0,83.0,126.0,270.0,1075.0,890.0,47.0,87.0,2248.0,127.1969568167592,37.56348890456289
2021 하남미사 C3BL 행복주택,Q14,행복주택,0.0,0.0,0.0,1.0,290000.0,85424.0,0.0,0.0,1.0,0.0,46.0,886.0,83.0,126.0,270.0,1075.0,890.0,47.0,87.0,2248.0,127.1969568167592,37.56348890456289
"2021 하남감일 10단지(10년, 분납)B5블록",Q15,공공임대,0.0,1.0,0.0,0.0,730000.0,27136.0,0.0,0.0,1.0,0.0,51.0,125.0,12.0,73.0,79.0,687.0,708.0,43.0,35.0,335.0,127.16171561534672,37.50845749292075
2021 하남감일 1단지(10년공임)A1블록,Q16,공공임대,0.0,1.0,0.0,0.0,550000.0,37481.0,0.0,0.0,0.0,1.0,59.0,155.0,15.0,70.0,63.0,506.0,540.0,64.0,59.0,743.0,127.1507072528768,37.5068996375275
2021 감일 포엠포레아파트,Q17,공공임대,0.0,1.0,0.0,0.0,520000.0,27838.0,0.0,1.0,0.0,0.0,71.0,170.0,15.0,71.0,78.0,777.0,737.0,118.0,141.0,293.0,127.16202554576368,37.512135958902135
2021 하남감일 6단지(행복주택)A6블록,Q18,행복주택,0.0,0.0,0.0,1.0,150000.0,32979.0,0.0,1.0,0.0,0.0,71.0,185.0,15.0,73.0,110.0,317.0,249.0,23.0,22.0,1169.0,127.1600562516453,37.51247791325528
2021 하남감일 6단지(행복주택)A6블록,Q18,행복주택,0.0,0.0,0.0,1.0,150000.0,32979.0,0.0,1.0,0.0,0.0,71.0,185.0,15.0,73.0,110.0,317.0,249.0,23.0,22.0,1169.0,127.1600562516453,37.51247791325528
2021 하남감일 6단지(행복주택)A6블록,Q18,행복주택,0.0,0.0,0.0,1.0,240000.0,32979.0,0.0,1.0,0.0,0.0,112.0,185.0,15.0,73.0,110.0,317.0,249.0,23.0,22.0,1169.0,127.1600562516453,37.51247791325528
2021 하남감일 6단지(행복주택)A6블록,Q18,행복주택,0.0,0.0,0.0,1.0,240000.0,32979.0,0.0,1.0,0.0,0.0,112.0,185.0,15.0,73.0,110.0,317.0,249.0,23.0,22.0,1169.0,127.1600562516453,37.51247791325528
"2021 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,160000.0,17961.0,0.0,0.0,0.0,1.0,112.0,278.0,22.0,16.0,16.0,136.0,119.0,55.0,46.0,509.0,127.1634532964404,37.51163825871581
"2021 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,160000.0,17961.0,0.0,0.0,0.0,1.0,112.0,278.0,22.0,16.0,16.0,136.0,119.0,55.0,46.0,509.0,127.1634532964404,37.51163825871581
"2021 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,160000.0,17961.0,0.0,0.0,0.0,1.0,112.0,278.0,22.0,16.0,16.0,136.0,119.0,55.0,46.0,509.0,127.1634532964404,37.51163825871581
"2021 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,240000.0,17961.0,741260.0,0.0,0.0,1.0,112.0,278.0,22.0,16.0,16.0,136.0,119.0,55.0,46.0,509.0,127.1634532964404,37.51163825871581
"2021 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,240000.0,17961.0,741260.0,0.0,0.0,1.0,112.0,278.0,22.0,16.0,16.0,136.0,119.0,55.0,46.0,509.0,127.1634532964404,37.51163825871581
"2021 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,240000.0,17961.0,741260.0,0.0,0.0,1.0,112.0,278.0,22.0,16.0,16.0,136.0,119.0,55.0,46.0,509.0,127.1634532964404,37.51163825871581
"2021 하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0.0,0.0,1.0,0.0,70000.0,17961.0,741260.0,0.0,0.0,1.0,71.0,278.0,22.0,13.0,12.0,105.0,93.0,42.0,35.0,509.0,127.1634532964404,37.51163825871581
"2021 하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0.0,0.0,1.0,0.0,70000.0,17961.0,741260.0,0.0,0.0,1.0,71.0,278.0,22.0,13.0,12.0,105.0,93.0,42.0,35.0,509.0,127.1634532964404,37.51163825871581
"2021 하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0.0,0.0,1.0,0.0,70000.0,17961.0,741260.0,0.0,0.0,1.0,71.0,278.0,22.0,13.0,12.0,105.0,93.0,42.0,35.0,509.0,127.1634532964404,37.51163825871581
2022 하남풍산2,Q2,국민임대,1.0,0.0,0.0,0.0,230000.0,1392496.0,2351955.0,1.0,0.0,0.0,173.0,761.0,175.0,74.0,71.0,383.0,415.0,87.0,139.0,337.0,127.20213097863233,37.551419566729294
2022 미사강변도시 A12블록(분납),Q5,공공임대,0.0,1.0,0.0,0.0,220000.0,2728571.0,3401430.0,0.0,1.0,0.0,75.0,1001.0,155.0,88.0,89.0,637.0,624.0,80.0,58.0,31.0,127.18844810353283,37.57074272066005
2022 하남미사 A13BL,Q7,영구임대,0.0,0.0,1.0,0.0,80000.0,2480455.0,3066425.0,0.0,0.0,1.0,166.0,2124.0,342.0,51.0,40.0,400.0,350.0,158.0,197.0,238.0,127.18869626701157,37.568623475672574
2022 하남미사 A13BL,Q7,영구임대,0.0,0.0,1.0,0.0,80000.0,2480455.0,3066425.0,0.0,0.0,1.0,166.0,2124.0,342.0,51.0,40.0,400.0,350.0,158.0,197.0,238.0,127.18869626701157,37.568623475672574
2022 하남미사 A13BL,Q7,영구임대,0.0,0.0,1.0,0.0,80000.0,2480455.0,3066425.0,0.0,0.0,1.0,166.0,2124.0,342.0,51.0,40.0,400.0,350.0,158.0,197.0,238.0,127.18869626701157,37.568623475672574
2022 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,260000.0,2480455.0,3066425.0,0.0,0.0,1.0,166.0,2124.0,342.0,70.0,55.0,552.0,484.0,219.0,273.0,238.0,127.18869626701157,37.568623475672574
2022 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,260000.0,2480455.0,3066425.0,0.0,0.0,1.0,166.0,2124.0,342.0,70.0,55.0,552.0,484.0,219.0,273.0,238.0,127.18869626701157,37.568623475672574
2022 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,260000.0,2480455.0,3066425.0,0.0,0.0,1.0,166.0,2124.0,342.0,70.0,55.0,552.0,484.0,219.0,273.0,238.0,127.18869626701157,37.568623475672574
2022 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,190000.0,2480455.0,3066425.0,0.0,0.0,1.0,96.0,2124.0,342.0,70.0,55.0,552.0,484.0,219.0,273.0,238.0,127.18869626701157,37.568623475672574
2022 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,190000.0,2480455.0,3066425.0,0.0,0.0,1.0,96.0,2124.0,342.0,70.0,55.0,552.0,484.0,219.0,273.0,238.0,127.18869626701157,37.568623475672574
2022 하남미사 A13BL,Q7,국민임대,1.0,0.0,0.0,0.0,190000.0,2480455.0,3066425.0,0.0,0.0,1.0,96.0,2124.0,342.0,70.0,55.0,552.0,484.0,219.0,273.0,238.0,127.18869626701157,37.568623475672574
2022 미사강변 A29블록 10년 공임리츠,Q8,공공임대,0.0,1.0,0.0,0.0,490000.0,1265739.0,3071934.0,0.0,1.0,0.0,96.0,1073.0,161.0,130.0,110.0,843.0,894.0,117.0,110.0,200.0,127.19842868863653,37.561665827284266
2022 미사강변 A29블록 10년 공임리츠,Q8,공공임대,0.0,1.0,0.0,0.0,490000.0,1265739.0,3071934.0,0.0,1.0,0.0,96.0,1073.0,161.0,130.0,110.0,843.0,894.0,117.0,110.0,200.0,127.19842868863653,37.561665827284266
2022 미사강변 A29블록 10년 공임리츠,Q8,공공임대,0.0,1.0,0.0,0.0,770000.0,1265739.0,3071934.0,0.0,1.0,0.0,54.0,1073.0,161.0,130.0,110.0,843.0,894.0,117.0,110.0,200.0,127.19842868863653,37.561665827284266
2022 미사강변 A29블록 10년 공임리츠,Q8,공공임대,0.0,1.0,0.0,0.0,770000.0,1265739.0,3071934.0,0.0,1.0,0.0,54.0,1073.0,161.0,130.0,110.0,843.0,894.0,117.0,110.0,200.0,127.19842868863653,37.561665827284266
